strain_id	selection_tool	sample_type	country	state	phylum	class	order	family	genus	species	sa_primary_test	sa_confirmation_test	sa_confirmed_activity	sa_purity_test	sa_purity_confirmed	bs_primary_test	bs_confirmation_test	bs_confirmed_activity	bs_purity_test	bs_purity_confirmed	sa_ml_disease_ctrl	bs_ml_disease_ctrl
SID00746	diversity	Root	United States	Missouri	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp003019815	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00747	machine_learning_validation	Insect	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp001547895	1	1	1	1	0	1.0	1.0	1.0	1.0	1.0	100.0	40.0
SID00748	diversity	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis	1	1	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00749	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Pseudarthrobacter	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00750	diversity	Root	United States	Illinois	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E putida_J	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00751	machine_learning_validation	Soil	United States	Colorado	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	52.2	31.4
SID00752	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp002438125	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00753	diversity	Insect	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella_B	Klebsiella_B aerogenes	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00754	diversity	Root	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E proteolytica	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00755	spectrum	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00756	machine_learning_validation	Root	United States	Iowa	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	30.4	80.0
SID00757	genome_similarity	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00758	machine_learning_validation	Soil	United States	Florida	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	32.4	0.0
SID00759	machine_learning_validation	Soil	United States	Mississippi	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	25.0	30.0
SID00760	genome_similarity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Paenarthrobacter	Paenarthrobacter sp001423565	1	1	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00761	spectrum	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00762	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter sp001423525	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00763	genome_similarity	Root	United States	Michigan	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E protegens	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00764	diversity	Root	United States	Missouri	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp003019815	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00765	diversity	Root	United States	Illinois	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter_I	Arthrobacter_I sp900168135	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00766	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter enclensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00767	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella_B	Klebsiella_B aerogenes	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00768	diversity	Tuber	United States	North Carolina	Firmicutes	Bacilli	Bacillales_A	Planococcaceae	Lysinibacillus_A	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00769	diversity	Root	United States	Missouri	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp002210235	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00770	genome_similarity	Root	United States	Michigan	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E protegens	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00771	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella planticola	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00772	spectrum	Root	United States	Louisiana	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus_T	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00773	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium paludicola	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00774	spectrum	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00775	machine_learning_validation	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus_T	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	56.1	-21.4
SID00776	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Paenarthrobacter	Paenarthrobacter sp001423565	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00777	machine_learning_validation	Insect	United States	Illinois	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces katrae_B	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	14.3	55.0
SID00778	genome_similarity	Leaf	United States	North Carolina	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus_B	Paenibacillus_B sp001894745	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00779	diversity	Soil	United States	Florida	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00780	diversity	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0		
SID00781	diversity	Core	United States	Indiana	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia graminis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00782	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00783	diversity	Insect	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia plymuthica	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00784	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp001642705	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00785	genome_similarity	Other	United States	New Mexico	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00786	diversity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_C	Bacillus_C megaterium	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00787	diversity	Root	United States	Ohio	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E chlororaphis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00788	spectrum	Root	United States	Minnesota	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S	1	1	1	1	1	1.0	0.0	0.0	0.0	0.0		
SID00789	genome_similarity	Leaf	United States	North Carolina	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus_B	Paenibacillus_B sp001894745	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00790	diversity	Core	United States	Indiana	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax paradoxus_A	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00791	diversity	Tuber	United States	North Carolina	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus amylolyticus_B	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00792	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp001259595	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00793	diversity	Root	United States	Illinois	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00794	diversity	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales	Bacillaceae_A	Bacillus_X	Bacillus_X sp002835675	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00795	diversity	Other	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A toyonensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00796	spectrum	Other	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	1	1	1	1	1	1.0	0.0	0.0	0.0	0.0		
SID00797	diversity	Other	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus pumilus	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00798	genome_similarity	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	1	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00799	genome_similarity	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00800	spectrum	Root	United States	Minnesota	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A toyonensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00801	machine_learning_validation	Core	United States	Indiana	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	15.7	35.0
SID00802	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp000493015	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00803	machine_learning_validation	Soil	United States	Missouri	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	43.6	-21.4
SID00804	spectrum	Soil	United States	Colorado	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E synxantha_A	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00805	genome_similarity	Root	United States	Iowa	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00806	diversity	Tuber	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00807	spectrum	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00808	spectrum	Soil	Uganda	Amuria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00809	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter sp900110595	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00810	spectrum	Leaf	United States	Minnesota	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00811	diversity	Core	United States	Indiana	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Variovorax	Variovorax sp003019815	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00812	diversity	Core	United States	Indiana	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia ambifaria	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00813	machine_learning_validation	Grainbin Dust	United States	Iowa	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus altitudinis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	-0.6	15.0
SID00814	genome_similarity	Core	United States	North Carolina	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus_B	Paenibacillus_B sp001894745	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00815	diversity	Soil	United States	North Carolina	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium artocarpi	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00816	genome_similarity	Core	United States	North Carolina	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus_B	Paenibacillus_B sp001894745	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00817	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium trichothecenolyticum	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00818	genome_similarity	Root	United States	Michigan	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E protegens	1	1	0	0	0	1.0	1.0	1.0	1.0	0.0		
SID00819	genome_similarity	Core	United States	Iowa	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp001655615	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00820	spectrum	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	1	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00821	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter_I	Arthrobacter_I sp900168135	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00822	genome_similarity	Insect	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00823	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00824	genome_similarity	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00825	diversity	Root	United States	North Carolina	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Paenarthrobacter	Paenarthrobacter sp001423565	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00826	spectrum	Root	Uganda	Nebbi	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00827	machine_learning_validation	Root	United States	Arkansas	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_M	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	34.9	-7.1
SID00828	genome_similarity	Soil	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chromobacteriaceae	Chromobacterium	gtdb_novel_strain	1	1	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00829	diversity	Soil	Uganda	Amuria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp900105245	1	1	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00830	genome_similarity	Soil	United States	Oregon	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00831	genome_similarity	Insect	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00832	diversity	Root	United States	Ohio	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E chlororaphis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00833	spectrum	Soil	United States	New York	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter enzymogenes	1	1	1	1	1	1.0	0.0	0.0	0.0	0.0		
SID00834	diversity	Tuber	United States	North Carolina	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus_C	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00835	diversity	Root	United States	Illinois	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus_C	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00836	diversity	Insect	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp002113165	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00837	spectrum	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00838	machine_learning_validation	Soil	United States	California	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_I	Bacillus_I endophyticus	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	76.3	12.9
SID00839	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter kobei	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00840	genome_similarity	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00841	spectrum	Soil	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia_A	Paraburkholderia_A hospita	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00842	spectrum	Soil	United States	New York	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia aspalathi	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00843	diversity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_C	Bacillus_C aryabhattai	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00844	genome_similarity	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00845	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella_B	Klebsiella_B aerogenes	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00846	machine_learning_validation	Insect	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp000316175	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	11.3	65.0
SID00847	genome_similarity	Soil	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	1	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00848	diversity	Core	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus_T	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00849	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp000493015	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00850	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	gtdb_novel_strain	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00851	spectrum	Root	United States	Missouri	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus velezensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00852	diversity	Soil	United States	Minnesota	Actinobacteriota	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter_B	Arthrobacter_B koreensis	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00853	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp001259595	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00854	genome_similarity	Tuber	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp900107395	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00855	diversity	Insect	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Erwinia	Erwinia sp002752575	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00856	diversity	Leaf	United States	North Carolina	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00857	diversity	Tuber	United States	North Carolina	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp001447315	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00858	diversity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_C	Bacillus_C megaterium	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00859	genome_similarity	Soil	United States	North Carolina	Firmicutes_I	Bacilli_A	Paenibacillales	Paenibacillaceae	Paenibacillus_B	Paenibacillus_B sp001894745	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00860	diversity	Insect	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp000369785	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00861	spectrum	Other	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00862	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00863	machine_learning_validation	Soil	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E protegens	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	19.6	65.0
SID00864	spectrum	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00865	spectrum	Root	Uganda	Nebbi	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00866	genome_similarity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus safensis	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00867	diversity	Tuber	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_C	Bacillus_C megaterium	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00868	diversity	Amphibian	United States	North Carolina	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella_B	Klebsiella_B aerogenes	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00869	diversity	Root	United States	Illinois	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E sp000316175	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
SID00870	genome_similarity	Core	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_J	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0		
SID00871	diversity	Root	United States	North Carolina	Firmicutes	Bacilli	Bacillales	Bacillaceae_H	Bacillus_C	Bacillus_C megaterium	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0		
