strain_id	bgc_id	fam_cluster_id	clan_cluster_id	product_class	top_kcb
SID00799	SID00799_ctg25.region001	pksother5498	pksother5498	transAT-PKS-like	Difficidin
SID00799	SID00799_ctg26.region001	nrps7545	nrps10750	NRPS	Fengycin
SID00799	SID00799_ctg27.region001	nrps7485	nrps10750	NRPS	None
SID00441	SID00441_ctg0.region001	nrps2550	nrps2550	NRPS	None
SID00441	SID00441_ctg1.region001	ripps10367	ripps10367	lanthipeptide;bacteriocin	None
SID00441	SID00441_ctg2.region001	terpene2537	terpene2537	terpene	Molybdenum cofactor
SID00441	SID00441_ctg3.region001	nrps4050	nrps4089	NRPS	Bacillibactin
SID00441	SID00441_ctg4.region001	nrps9204	nrps11633	NRPS	None
SID00441	SID00441_ctg5.region001	others2542	others2542	siderophore	Petrobactin
SID00441	SID00441_ctg6.region001	ripps4045	ripps4090	LAP;bacteriocin	None
SID00441	SID00441_ctg7.region001	nrps4051	nrps4051	NRPS-like	None
SID00441	SID00441_ctg8.region001	others2545	others2545	betalactone	Fengycin
SID00441	SID00441_ctg9.region001	ripps9190	ripps9214	lanthipeptide	Thurincin H
SID00441	SID00441_ctg10.region001	others11626	others11626	lanthipeptide	Zwittermycin A
SID00441	SID00441_ctg11.region001	nrps4047	nrps4047	lanthipeptide	Zwittermycin A
SID00441	SID00441_ctg12.region001	ripps11688	ripps11688	lanthipeptide	Zwittermycin A
SID00081	SID00081_ctg0.region001	others2542	others2542	siderophore	Petrobactin
SID00081	SID00081_ctg1.region002	ripps4045	ripps4090	bacteriocin;LAP	None
SID00081	SID00081_ctg2.region001	ripps10367	ripps10367	bacteriocin	None
SID00081	SID00081_ctg3.region001	others11626	others11626	lanthipeptide	Zwittermycin A
SID00081	SID00081_ctg4.region001	nrps4047	nrps4047	lanthipeptide	Zwittermycin A
SID00081	SID00081_ctg5.region001	ripps11688	ripps11688	lanthipeptide	Zwittermycin A
SID00081	SID00081_ctg6.region001	nrps4051	nrps4051	NRPS-like	None
SID00081	SID00081_ctg7.region002	nrps3834	nrps10750	NRPS	Polyoxypeptin
SID00081	SID00081_ctg8.region001	terpene2537	terpene2537	terpene	Molybdenum cofactor
SID00081	SID00081_ctg9.region001	nrps9204	nrps11633	NRPS	None
SID00081	SID00081_ctg10.region002	ripps2539	ripps2539	bacteriocin	None
SID00081	SID00081_ctg11.region001	nrps4050	nrps4089	NRPS	Bacillibactin
SID00081	SID00081_ctg12.region001	nrps2550	nrps2550	NRPS	Elsinochrome B / elsinochrome C
SID00081	SID00081_ctg13.region001	ripps2548	ripps2548	lanthipeptide	None
SID00081	SID00081_ctg14.region001	others2545	others2545	betalactone	Fengycin
SID00591	SID00591_ctg0.region001	ripps10367	ripps10367	lanthipeptide;bacteriocin	None
SID00591	SID00591_ctg1.region001	ripps5084	ripps5084	lanthipeptide	None
SID00591	SID00591_ctg2.region001	others11626	others11626	NRPS;T1PKS	Zwittermycin A
SID00591	SID00591_ctg3.region001	nrps4047	nrps4047	NRPS;T1PKS	Zwittermycin A
SID00591	SID00591_ctg4.region002	ripps7574	ripps3447	lanthipeptide	None
SID00591	SID00591_ctg5.region001	ripps11688	ripps11688	NRPS;T1PKS	Zwittermycin A
SID00591	SID00591_ctg6.region001	nrps3834	nrps10750	NRPS	Polyoxypeptin
SID00591	SID00591_ctg7.region002	terpene2537	terpene2537	terpene	Molybdenum cofactor
SID00591	SID00591_ctg8.region001	others2545	others2545	betalactone	Fengycin
SID00591	SID00591_ctg9.region001	nrps4050	nrps4089	NRPS	Bacillibactin
SID00591	SID00591_ctg10.region001	ripps4045	ripps4090	bacteriocin;LAP	None
SID00591	SID00591_ctg11.region001	others2542	others2542	siderophore	Petrobactin
SID00591	SID00591_ctg12.region001	nrps2550	nrps2550	NRPS	Elsinochrome A
SID00591	SID00591_ctg13.region001	nrps4051	nrps4051	NRPS-like	None
SID00591	SID00591_ctg14.region002	nrps9204	nrps11633	NRPS	None
SID00591	SID00591_ctg15.region001	ripps2539	ripps2539	bacteriocin	None
SID01034	SID01034_ctg0.region002	others3030	others2553	NAGGN	None
SID01034	SID01034_ctg1.region001	nrps6073	nrps2554	NRPS	Pyoverdine
SID01034	SID01034_ctg2.region001	nrps1498	nrps10750	NRPS	Pyoverdine
SID01034	SID01034_ctg3.region001	others5751	others3580	siderophore	None
SID01034	SID01034_ctg4.region001	ripps1271	ripps4223	bacteriocin	None
SID01034	SID01034_ctg5.region001	others1266	others4853	betalactone	Fengycin
SID01034	SID01034_ctg6.region001	others2556	others4416	arylpolyene	APE Vf
SID01034	SID01034_ctg7.region001	ripps6005	ripps6005	bacteriocin	None
SID01034	SID01034_ctg8.region001	nrps5750	nrps10750	NRPS-like	Mangotoxin
SID01034	SID01034_ctg9.region001	nrps5742	nrps10750	NRPS	Anikasin
SID01034	SID01034_ctg10.region001	others7384	others3580	terpene	Pyoverdine
SID01034	SID01034_ctg11.region001	nrps5765	nrps10750	terpene	Pyoverdine
SID01034	SID01034_ctg12.region001	terpene7384	terpene7676	terpene	Pyoverdine
SID01034	SID01034_ctg13.region001	nrps7596	nrps10750	NRPS	Rhizomide A / rhizomide B / rhizomide C
SID00225	SID00225_ctg0.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID00225	SID00225_ctg1.region002	ripps7679	ripps3447	bacteriocin	None
SID00225	SID00225_ctg2.region001	others7677	others3580	other	Bacilysin
SID00225	SID00225_ctg3.region002	nrps8190	nrps10750	NRPS	Bacillibactin
SID00225	SID00225_ctg4.region001	others7676	others3580	terpene	Carotenoid
SID00225	SID00225_ctg5.region001	terpene8182	terpene7676	terpene	Carotenoid
SID00225	SID00225_ctg6.region002	pksother8188	pksother3708	T3PKS	None
SID00225	SID00225_ctg7.region003	others7673	others7673	betalactone	None
SID00225	SID00225_ctg8.region001	terpene8191	terpene7676	terpene	None
SID00225	SID00225_ctg9.region001	others8179	others3580	betalactone	Fengycin
SID00225	SID00225_ctg10.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00225	SID00225_ctg11.region001	nrps7930	nrps7930	NRPS	Surfactin
SID01156	SID01156_ctg0.region002	pksother8188	pksother3708	T3PKS	None
SID01156	SID01156_ctg1.region001	others7673	others7673	betalactone	None
SID01156	SID01156_ctg2.region003	terpene8191	terpene7676	terpene	None
SID01156	SID01156_ctg3.region001	others7677	others3580	other	Bacilysin
SID01156	SID01156_ctg4.region001	ripps7679	ripps3447	bacteriocin	None
SID01156	SID01156_ctg5.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID01156	SID01156_ctg6.region002	nrps7678	nrps7678	NRPS	Surfactin
SID01156	SID01156_ctg7.region001	others7676	others3580	terpene	Carotenoid
SID01156	SID01156_ctg8.region001	terpene7676	terpene7676	terpene	Carotenoid
SID01156	SID01156_ctg9.region001	others8179	others3580	betalactone	Fengycin
SID01156	SID01156_ctg10.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID01156	SID01156_ctg11.region001	nrps7930	nrps7930	NRPS	Surfactin
SID00837	SID00837_ctg0.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID00837	SID00837_ctg1.region002	ripps7679	ripps3447	bacteriocin	None
SID00837	SID00837_ctg2.region002	pksother8188	pksother3708	T3PKS	None
SID00837	SID00837_ctg3.region003	others7673	others7673	betalactone	None
SID00837	SID00837_ctg4.region001	terpene8191	terpene7676	terpene	None
SID00837	SID00837_ctg5.region001	others7677	others3580	other	Bacilysin
SID00837	SID00837_ctg6.region002	nrps8190	nrps10750	NRPS	Bacillibactin
SID00837	SID00837_ctg7.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00837	SID00837_ctg8.region001	others8179	others3580	betalactone	Fengycin
SID00837	SID00837_ctg9.region001	others7676	others3580	siderophore	Carotenoid
SID00837	SID00837_ctg10.region001	terpene7676	terpene7676	siderophore	Carotenoid
SID00837	SID00837_ctg11.region001	nrps7930	nrps7930	NRPS	Surfactin
SID00337	SID00337_ctg0.region001	others7677	others3580	other	Bacilysin
SID00337	SID00337_ctg1.region002	nrps8190	nrps10750	NRPS	Bacillibactin
SID00337	SID00337_ctg2.region001	others7676	others3580	siderophore	Carotenoid
SID00337	SID00337_ctg3.region001	terpene8182	terpene7676	siderophore	Carotenoid
SID00337	SID00337_ctg4.region002	pksother8188	pksother3708	T3PKS	None
SID00337	SID00337_ctg5.region001	others7673	others7673	betalactone	None
SID00337	SID00337_ctg6.region003	terpene8191	terpene7676	terpene	None
SID00337	SID00337_ctg7.region002	nrps8061	nrps8061	NRPS	Lichenysin
SID00337	SID00337_ctg8.region001	ripps7679	ripps3447	bacteriocin	None
SID00337	SID00337_ctg9.region001	others8179	others3580	betalactone	Fengycin
SID00337	SID00337_ctg10.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00337	SID00337_ctg11.region001	nrps7930	nrps7930	NRPS	Surfactin
SID01154	SID01154_ctg0.region002	pksother8188	pksother3708	T3PKS	None
SID01154	SID01154_ctg1.region003	others7673	others7673	betalactone	None
SID01154	SID01154_ctg2.region001	terpene8191	terpene7676	terpene	None
SID01154	SID01154_ctg3.region002	nrps8061	nrps8061	NRPS	Lichenysin
SID01154	SID01154_ctg4.region001	ripps7679	ripps3447	bacteriocin	None
SID01154	SID01154_ctg5.region001	others7677	others3580	other	Bacilysin
SID01154	SID01154_ctg6.region002	nrps8190	nrps10750	NRPS	Bacillibactin
SID01154	SID01154_ctg7.region001	others7676	others3580	terpene	Carotenoid
SID01154	SID01154_ctg8.region001	terpene8182	terpene7676	terpene	Carotenoid
SID01154	SID01154_ctg9.region001	others8179	others3580	betalactone	Fengycin
SID01154	SID01154_ctg10.region001	nrps7678	nrps7678	NRPS	Surfactin
SID01154	SID01154_ctg11.region001	nrps7930	nrps7930	NRPS	Surfactin
SID00707	SID00707_ctg0.region002	pksother8188	pksother3708	T3PKS	None
SID00707	SID00707_ctg1.region001	others7673	others7673	betalactone	None
SID00707	SID00707_ctg2.region003	terpene8191	terpene7676	terpene	None
SID00707	SID00707_ctg3.region001	others7677	others3580	other	Bacilysin
SID00707	SID00707_ctg4.region002	nrps8190	nrps10750	NRPS	Bacillibactin
SID00707	SID00707_ctg5.region002	nrps8061	nrps8061	NRPS	Lichenysin
SID00707	SID00707_ctg6.region001	ripps7679	ripps3447	bacteriocin	None
SID00707	SID00707_ctg7.region001	others7676	others3580	siderophore	Carotenoid
SID00707	SID00707_ctg8.region001	terpene8182	terpene7676	siderophore	Carotenoid
SID00707	SID00707_ctg9.region001	others8179	others3580	betalactone	Fengycin
SID00707	SID00707_ctg10.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00707	SID00707_ctg11.region001	nrps7930	nrps7930	NRPS	Surfactin
SID00864	SID00864_ctg0.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID00864	SID00864_ctg1.region001	others7677	others3580	other	Bacilysin
SID00864	SID00864_ctg2.region001	others8179	others3580	betalactone	Fengycin
SID00864	SID00864_ctg3.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00864	SID00864_ctg4.region001	others7676	others3580	siderophore	Carotenoid
SID00864	SID00864_ctg5.region001	terpene8182	terpene7676	siderophore	Carotenoid
SID00864	SID00864_ctg6.region001	terpene8191	terpene7676	terpene	None
SID00864	SID00864_ctg7.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID00864	SID00864_ctg8.region001	nrps7930	nrps7930	NRPS	Surfactin
SID00864	SID00864_ctg9.region001	pksother8188	pksother3708	T3PKS	None
SID00864	SID00864_ctg10.region001	ripps7679	ripps3447	bacteriocin	None
SID00955	SID00955_ctg0.region002	pksother8188	pksother3708	T3PKS	None
SID00955	SID00955_ctg1.region001	others7673	others7673	betalactone	None
SID00955	SID00955_ctg2.region003	terpene8191	terpene7676	terpene	None
SID00955	SID00955_ctg3.region001	others7676	others3580	siderophore	Carotenoid
SID00955	SID00955_ctg4.region001	terpene7676	terpene7676	siderophore	Carotenoid
SID00955	SID00955_ctg5.region001	others7677	others3580	other	Bacilysin
SID00955	SID00955_ctg6.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00955	SID00955_ctg7.region002	nrps8061	nrps8061	NRPS	Lichenysin
SID00955	SID00955_ctg8.region001	ripps7679	ripps3447	bacteriocin	None
SID00955	SID00955_ctg9.region001	others8179	others3580	betalactone	Fengycin
SID00955	SID00955_ctg10.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID00955	SID00955_ctg11.region001	nrps7930	nrps7930	NRPS	Surfactin
SID00291	SID00291_ctg0.region002	others10626	others10626	other	Bacilysin
SID00291	SID00291_ctg1.region001	ripps11263	ripps11263	sactipeptide	Subtilosin A
SID00291	SID00291_ctg2.region001	others11004	others3580	CDPS	None
SID00291	SID00291_ctg3.region001	others8637	others3580	NRPS;betalactone	Fengycin
SID00291	SID00291_ctg4.region001	nrps8637	nrps10750	NRPS;betalactone	Fengycin
SID00291	SID00291_ctg5.region001	nrps11260	nrps3922	NRPS	Surfactin
SID00291	SID00291_ctg6.region001	nrps7802	nrps7802	NRPS	Fengycin
SID00291	SID00291_ctg7.region001	pksother10609	pksother10609	T3PKS	None
SID00291	SID00291_ctg8.region001	terpene996	terpene996	terpene	None
SID00291	SID00291_ctg9.region001	pksother8641	pksother3708	transAT-PKS-like	Bacillaene
SID00291	SID00291_ctg10.region001	nrps10750	nrps10750	NRPS	Bacillibactin
SID00291	SID00291_ctg11.region001	pksnrp8640	pksnrp10748	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID00291	SID00291_ctg12.region001	pksother10628	pksother10748	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID00291	SID00291_ctg13.region001	nrps8640	nrps8640	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID00291	SID00291_ctg14.region001	nrps992	nrps992	NRPS	Plipastatin
SID00291	SID00291_ctg15.region001	terpene10643	terpene11261	terpene	None
SID01133	SID01133_ctg0.region002	others10626	others10626	other	Bacilysin
SID01133	SID01133_ctg1.region001	ripps11263	ripps11263	sactipeptide	Subtilosin A
SID01133	SID01133_ctg2.region001	nrps11260	nrps3922	NRPS	Surfactin
SID01133	SID01133_ctg3.region001	terpene996	terpene996	terpene	None
SID01133	SID01133_ctg4.region001	pksother990	pksother990	T3PKS	None
SID01133	SID01133_ctg5.region003	nrps992	nrps992	NRPS	Plipastatin
SID01133	SID01133_ctg6.region002	terpene11261	terpene11261	terpene	None
SID01133	SID01133_ctg7.region001	nrps10750	nrps10750	NRPS	Bacillibactin
SID01133	SID01133_ctg8.region001	pksnrp8640	pksnrp10748	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID01133	SID01133_ctg9.region001	pksother10628	pksother10748	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID01133	SID01133_ctg10.region001	nrps8640	nrps8640	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID01133	SID01133_ctg11.region001	pksother8641	pksother3708	transAT-PKS-like	Bacillaene
SID01133	SID01133_ctg12.region001	others11004	others3580	CDPS	None
SID01133	SID01133_ctg13.region001	others8637	others3580	NRPS;betalactone	Fengycin
SID01133	SID01133_ctg14.region001	nrps8637	nrps10750	NRPS;betalactone	Fengycin
SID01133	SID01133_ctg15.region001	nrps7802	nrps7802	NRPS	Plipastatin
SID00047	SID00047_ctg0.region002	terpene11261	terpene11261	terpene	None
SID00047	SID00047_ctg1.region003	pksother990	pksother990	T3PKS	None
SID00047	SID00047_ctg2.region001	nrps992	nrps992	NRPS	Plipastatin
SID00047	SID00047_ctg3.region001	terpene996	terpene996	terpene	None
SID00047	SID00047_ctg4.region001	nrps8640	nrps8640	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID00047	SID00047_ctg5.region001	pksnrp8640	pksnrp10748	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID00047	SID00047_ctg6.region001	pksother10628	pksother10748	transAT-PKS;PKS-like;transAT-PKS-like;NRPS	Bacillaene
SID00047	SID00047_ctg7.region001	others11004	others3580	CDPS	None
SID00047	SID00047_ctg8.region001	nrps11260	nrps3922	NRPS	Surfactin
SID00047	SID00047_ctg9.region002	others10626	others10626	other	Bacilysin
SID00047	SID00047_ctg10.region001	ripps11263	ripps11263	sactipeptide	Subtilosin A
SID00047	SID00047_ctg11.region001	nrps10750	nrps10750	NRPS	Bacillibactin
SID00047	SID00047_ctg12.region001	pksother8641	pksother3708	transAT-PKS-like	Bacillaene
SID00047	SID00047_ctg13.region001	nrps11259	nrps10750	betalactone;NRPS	Fengycin
SID00047	SID00047_ctg14.region001	others11259	others3580	betalactone;NRPS	Fengycin
SID00047	SID00047_ctg15.region001	nrps7802	nrps7802	NRPS	Plipastatin
SID00047	SID00047_ctg16.region001	nrps7805	nrps10750	NRPS	Plipastatin
SID00761	SID00761_ctg0.region002	pksother8188	pksother3708	T3PKS	None
SID00761	SID00761_ctg1.region003	others7673	others7673	betalactone	None
SID00761	SID00761_ctg2.region001	terpene8191	terpene7676	terpene	None
SID00761	SID00761_ctg3.region002	others7677	others3580	other	Bacilysin
SID00761	SID00761_ctg4.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID00761	SID00761_ctg5.region001	others7676	others3580	terpene	Carotenoid
SID00761	SID00761_ctg6.region001	terpene7676	terpene7676	terpene	Carotenoid
SID00761	SID00761_ctg7.region001	ripps7679	ripps3447	bacteriocin	None
SID00761	SID00761_ctg8.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00761	SID00761_ctg9.region001	others8179	others3580	betalactone	Fengycin
SID00761	SID00761_ctg10.region001	nrps7930	nrps7930	NRPS	Surfactin
SID00761	SID00761_ctg11.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID00266	SID00266_ctg0.region001	nrps11260	nrps3922	NRPS	Surfactin
SID00266	SID00266_ctg1.region002	others10626	others10626	other	Bacilysin
SID00266	SID00266_ctg2.region001	ripps11263	ripps11263	sactipeptide	Subtilosin A
SID00266	SID00266_ctg3.region001	pksother990	pksother990	T3PKS	None
SID00266	SID00266_ctg4.region003	nrps992	nrps992	NRPS	Plipastatin
SID00266	SID00266_ctg5.region002	terpene11261	terpene11261	terpene	None
SID00266	SID00266_ctg6.region001	nrps7802	nrps7802	NRPS	Plipastatin
SID00266	SID00266_ctg7.region001	others8637	others3580	NRPS;betalactone	Fengycin
SID00266	SID00266_ctg8.region001	nrps8637	nrps10750	NRPS;betalactone	Fengycin
SID00266	SID00266_ctg9.region001	pksnrp8640	pksnrp10748	transAT-PKS;NRPS	Bacillaene
SID00266	SID00266_ctg10.region001	pksother10628	pksother10748	transAT-PKS;NRPS	Bacillaene
SID00266	SID00266_ctg11.region001	nrps8640	nrps8640	transAT-PKS;NRPS	Bacillaene
SID00266	SID00266_ctg12.region001	nrps10750	nrps10750	NRPS	Bacillibactin
SID00266	SID00266_ctg13.region001	terpene996	terpene996	terpene	None
SID00266	SID00266_ctg14.region001	others11004	others3580	CDPS	None
SID00266	SID00266_ctg15.region001	pksother8641	pksother3708	transAT-PKS-like	Bacillaene
SID01183	SID01183_ctg0.region001	nrps7678	nrps7678	NRPS	Surfactin
SID01183	SID01183_ctg1.region001	others7677	others3580	other	Bacilysin
SID01183	SID01183_ctg2.region002	pksother8188	pksother3708	T3PKS	None
SID01183	SID01183_ctg3.region001	others7673	others7673	betalactone	None
SID01183	SID01183_ctg4.region003	terpene8191	terpene7676	terpene	None
SID01183	SID01183_ctg5.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID01183	SID01183_ctg6.region001	ripps7679	ripps3447	bacteriocin	None
SID01183	SID01183_ctg7.region001	others8179	others3580	betalactone	Fengycin
SID01183	SID01183_ctg8.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID01183	SID01183_ctg9.region001	others7676	others3580	terpene	Carotenoid
SID01183	SID01183_ctg10.region001	terpene7676	terpene7676	terpene	Carotenoid
SID01183	SID01183_ctg11.region001	nrps7930	nrps7930	NRPS	Surfactin
SID00604	SID00604_ctg0.region001	nrps7678	nrps7678	NRPS	Surfactin
SID00604	SID00604_ctg1.region001	others7676	others3580	terpene	Carotenoid
SID00604	SID00604_ctg2.region001	terpene7676	terpene7676	terpene	Carotenoid
SID00604	SID00604_ctg3.region002	others7677	others3580	other	Bacilysin
SID00604	SID00604_ctg4.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID00604	SID00604_ctg5.region002	pksother8188	pksother3708	T3PKS	None
SID00604	SID00604_ctg6.region003	others7673	others7673	betalactone	None
SID00604	SID00604_ctg7.region001	terpene8191	terpene7676	terpene	None
SID00604	SID00604_ctg8.region001	others8179	others3580	betalactone	Fengycin
SID00604	SID00604_ctg9.region001	ripps7679	ripps3447	bacteriocin	None
SID00604	SID00604_ctg10.region001	nrps8061	nrps8061	NRPS	Lichenysin
SID00604	SID00604_ctg11.region001	nrps7930	nrps7930	NRPS	Surfactin
SID01039	SID01039_ctg0.region002	others7677	others3580	other	Bacilysin
SID01039	SID01039_ctg1.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID01039	SID01039_ctg2.region002	pksother8188	pksother3708	T3PKS	None
SID01039	SID01039_ctg3.region003	others7673	others7673	betalactone	None
SID01039	SID01039_ctg4.region001	terpene8191	terpene7676	terpene	None
SID01039	SID01039_ctg5.region001	others7676	others3580	terpene	Carotenoid
SID01039	SID01039_ctg6.region001	terpene8182	terpene7676	terpene	Carotenoid
SID01039	SID01039_ctg7.region001	nrps7678	nrps7678	NRPS	Surfactin
SID01039	SID01039_ctg8.region002	nrps8061	nrps8061	NRPS	Lichenysin
SID01039	SID01039_ctg9.region001	ripps7679	ripps3447	bacteriocin	None
SID01039	SID01039_ctg10.region001	others8179	others3580	betalactone	Fengycin
SID01039	SID01039_ctg11.region001	nrps7930	nrps7930	NRPS	Surfactin
SID00082	SID00082_ctg0.region001	nrps8190	nrps10750	NRPS	Bacillibactin
SID00082	SID00082_ctg1.region001	others7676	others3580	siderophore	Carotenoid
SID00082	SID00082_ctg2.region001	terpene8182	terpene7676	siderophore	Carotenoid
